Name,Frequency
FBPM_TWR,118.100
FIN_TWR,118.950
FBGR_CTR,126.100
FAYP_GND,121.850
FLL_S_TWR,120.200
FAY_N_APP,125.150
FCCC_CTR,127.100
FLD_GND,121.850
FGSL_TWR,128.300
FIN_GND,121.750
FAY_DEP,125.175
FEFF_TWR,119.700
FIMM_CTR,129.300
FLL_S_GND,127.500
FBSK_TWR,118.300
FDSK_APP,128.000
FDK_GND,127.425
FBMN_GND,121.900
FKKK_CTR,129.500
FBG_TWR,125.900
FCM_GND,121.700
FLL_RS_GND,129.875
FLL_N_TWR,119.300
FLMA_I_TWR,118.300
FHCM_TWR,118.100
FFO_GC_GND,121.800
FLCP_I_TWR,118.300
FLG_GND,121.900
FLKK_APP,121.300
FAYP_TWR,125.600
FDMS_GND,121.700
FJDG_ATIS,134.100
FJDG_TWR,126.200
FIMP_ATIS,126.200
FJDG_GND,118.400
FKYS_APP,121.300
FHSH_TWR,118.200
FLHN_APP,124.300
FBMN_TWR,118.700
FAY_APP,125.150
FLL_N_GND,121.400
FBKE_APP,127.200
FFZ_TWR,124.600
FCPD_TWR,118.900
FAWK_GND,121.850
FLD_TWR,120.400
FQBR_APP,119.700
FMY_GND,121.700
FMMM_CTR,128.900
FMEE_GND,121.900
FRI_TWR,126.200
FLND_TWR,118.300
FNUE_I_TWR,118.900
FNUB_I_TWR,118.900
FMEE_APP,119.400
FQNP_TWR,121.300
FOE_TWR,120.800
FQLC_TWR,118.400
FSD_GND,121.900
FNT_GND,121.900
FRG_TWR,118.800
FRG_DEL,128.250
FRI_DEL,119.650
FMCH_TWR,118.100
FQQL_APP,118.300
FQMA_GND,121.700
FOE_GND,118.425
FQBR_TWR,118.100
FRG_GND,121.600
FOOG_TWR,118.300
FNSA_I_TWR,118.900
FPST_APP,127.500
FRI_APP,121.250
FNLU_APP,119.100
FNBJ_ATIS,130.900
FMCZ_ATIS,127.000
FOOL_TWR,118.700
FMCZ_TWR,119.200
FNLU_TWR,118.100
FSD_APP,125.800
FOOG_APP,123.700
FOK_GND,121.800
FMNM_TWR,119.100
FMH_TWR-,128.425
FNT_E_APP,118.800
FQBR_GND,127.700
FMH_GND-,124.150
FNBG_I_TWR,118.700
FSI_APP,120.550
FNL_GND,121.650
FOK_TWR,125.300
FOOO_CTR,126.500
FLO_APP,118.600
FNT_DEL,121.750
FNBJ_TWR,118.400
FQPB_APP,118.400
FLMF_APP,120.700
FLO_TWR,125.100
FPR_TWR,128.200
FPST_TWR,118.900
FSD_W_APP,125.800
FMEE_TWR,118.400
FLND_APP,119.700
FLSW_I_TWR,118.300
FMMT_TWR,118.300
FQMA_APP,121.300
FNBJ_DEL,128.500
FQMA_CTR,127.300
FNGI_I_TWR,118.700
FPR_GND,119.550
FOON_TWR,118.200
FMN_GND,121.700
FNAN_CTR,118.500
FNBJ_2_GND,125.700
FNBJ_1_GND,121.000
FSD_E_APP,126.900
FMMI_TWR,120.100
FNMO_I_TWR,118.100
FLMG_I_TWR,118.100
FNCA_TWR,118.300
FNT_W_APP,128.550
FNL_TWR,118.400
FSD_TWR,118.300
FQNC_APP,119.100
FOOL_ATIS,136.625
FMMI_GND,122.650
FNT_TWR,126.300
FMEE_ATIS,126.800
FMN_TWR,118.900
FQVL_APP,118.300
FLO_GND,121.900
FSI-ZFW_DEL,197.000
FQNC_TWR,118.200
FNHU_I_TWR,118.300
FMMI_APP,125.700
FQNP_APP,128.800
FQTT_APP,118.600
FMNN_TWR,119.300
FQMA_TWR,118.100
FMY_TWR,119.000
FLTWTCH,6.565
FNLU_GND,121.900
FQBE_CTR,127.700
FVJN_TWR,118.300
FTW_65_CTR,128.325
FVFA_ATIS,127.500
FSM_TWR,118.300
FSPP_TWR,122.300
FTW_48_CTR,132.970
FSSS_FSS,132.900
FWA_TWR,119.100
FTW_50_CTR,135.450
FUL_TWR,119.100
FTW_28_CTR,133.550
FTW_82_CTR,132.075
FVTL_APP,126.500
FTW_49_CTR,132.450
FXE_TWR,120.900
FVMV_APP,119.600
FSIA_GND,121.900
FVJN_APP,119.700
FTW_25_CTR,133.375
FSIA_APP,119.700
FVRG_APP,119.100
FXMM_APP,120.700
FUL_GND,121.800
FTW_83_CTR,132.025
FSIA_ATIS,131.600
FTK_GC_GND,121.900
FTW_89_CTR,134.025
FSM_S_APP,120.900
FXE_GND,121.750
FTW_94_CTR,132.925
FTW_42_CTR,134.475
FVKB_APP,125.300
FSM_DEL,133.850
FVFA_APP,121.100
FWKI_APP,124.700
FSI_TWR,124.950
FTW_51_CTR,135.175
FSM_A_APP,128.150
FSSS_CTR,120.200
FTW_64_CTR,126.450
FWLL_CTR,120.600
FTW_43_CTR,135.275
FTW_38_CTR,132.200
FTW_37_CTR,124.875
FTW_23_CTR,135.275
FTW_93_CTR,120.775
FSIA_TWR,118.300
FTW_86_CTR,120.475
FTW_32_CTR,127.000
FTW_63_CTR,127.450
FWA_E_APP,132.150
FTW_24_CTR,128.525
FWA_DEL,124.750
FXMM_TWR,118.500
FTW_26_CTR,128.125
FVHF_CTR,131.500
FTW_75_CTR,127.950
FSM_GND,121.900
FTW_47_CTR,124.525
FTW_40_CTR,133.100
FWA_GND,121.900
FTW_TWR,118.300
FTW_20_CTR,133.500
FTW_5X_CTR,135.175
FYGF_TWR,123.300
FVRG_TWR,118.100
FUK_1_APP,126.500
FTW_53_CTR,124.750
FVWN_APP,119.900
FUK_2_APP,119.175
FWKI_TWR,118.700
FXE_DEL,127.950
FTW_GND,121.900
FTW_CTR,135.175
FTW_61_CTR,120.275
FTW_35_CTR,128.400
FTW_90_CTR,126.575
FVRG_GND,127.300
FTW_62_CTR,127.150
FWCL_APP,124.900
FUK_APP,119.650
FTW_29_CTR,135.250
FWCL_TWR,118.100
FVRG_ATIS,126.200
FTW_30_CTR,126.325
FTW_34_CTR,133.500
FWS_TWR,124.620
FTW_96_CTR,133.300
FWS_GND,119.475
FTW_46_CTR,135.750
FTW_55_CTR,125.220
FTK_LC_TWR,133.350
FVCP_TWR,118.900
FVHF_W_CTR,129.500
FTW_27_CTR,123.925
FTW_97_CTR,133.575
FSI_GND,121.700
FTW_41_CTR,128.125
FWA_W_APP,127.200
FVCZ_APP,122.600
GCCO_E_CTR,133.000
GAMB_TWR,118.200
GCC_TWR,118.500
FYV_W_APP,121.000
GCRR_TWR,120.700
GCTS_TWR,119.000
GAAA_CTR,125.400
GCLA_GND,121.800
FYWH_A_GND,125.900
GCLP_GND,121.700
FZJH_TWR,118.100
GCCC_RES_CTR,127.900
GCLP_F_APP,121.300
GCLP_DEL,125.000
FZEA_TWR,118.100
GCTS_APP,127.700
FZQA_TWR,118.100
GCTS_GND,121.900
GCCC_RC2_CTR,126.825
GCXO_DEL,121.750
GEG_W_APP,123.750
GCN_GND,121.900
FZIC_TWR,121.100
GCCC_RCW_CTR,130.950
FZKJ_TWR,118.100
GCCC_RNE_CTR,129.100
GEG_O_APP,124.900
GCCA_INB_APP,126.100
FYV_GND,121.800
GBYD_TWR,118.300
GCCC_NEL_CTR,128.975
FYV_TWR,128.000
GAZ_OBS,118.500
GCCA_NBE_APP,133.675
FYV_E_APP,126.600
FYWE_A_GND,121.700
FZAA_TWR,118.100
GCTS_DEL,121.750
FYWB_APP,122.500
FYKM_TWR,125.600
GABS_TWR,118.300
GCGM_I_TWR,118.375
FZZA_E_CTR,130.100
GCLP_TWR,118.300
GEG_E_APP,133.350
FZOA_TWR,118.700
GCLA_TWR,118.900
GCXO_APP,124.800
GCN_TWR,119.000
FZNA_TWR,118.700
FYKT_TWR,118.300
GECE_H_TWR,123.325
FZFD_TWR,118.300
GCXO_GND,121.700
FZUA_TWR,118.300
FZAM_TWR,118.100
FZWA_APP,124.100
FZRF_TWR,118.100
FZZA_CTR,126.100
GCK_TWR,118.150
FYLZ_TWR,118.600
FYWH_TWR,118.100
GBYD_APP,121.300
FYWH_ATIS,126.200
GCK_GND,119.000
FZAA_APP,119.700
GCFV_GND,121.700
FYWB_ATIS,127.000
FZKA_TWR,118.100
GCCA_AAC_APP,129.300
FYV_B_APP,134.525
GCCC_R6_CTR,123.650
GEG_GND,121.900
FYWE_TWR,118.700
GEG_TWR,118.300
GCCO_W_CTR,119.300
FZFK_TWR,118.700
FZZA_S_CTR,128.100
FYOA_APP,125.600
GEG_DEL,127.550
FZQM_TWR,118.100
FZQA_APP,126.700
FYWE_ATIS,126.400
GCHI_TWR,118.075
GCCO_FSS,8.861
GCLP_GCA_APP,124.300
FZMA_TWR,118.900
GCC_GND,121.700
GCXO_TWR,118.700
GCFV_TWR,118.475
GCCC_RW3_CTR,126.500
FYWF_CTR,124.700
GEG_C_APP,133.350
FYSM_TWR,126.300
GAKD_TWR,118.700
FYWB_GND,121.900
FYWH_APP,120.500
GCRR_GND,121.800
GEG_APP,133.350
GMFO_TWR,118.200
GOLI_CTR,123.900
GMMM_CTR,132.100
GMAG_APP,119.100
GFK_E_TWR,120.550
GLRB_TWR,118.300
GLRB_CTR,128.100
GMMX_TWR,118.700
GMME_TWR,120.600
GOGG_TWR,118.700
GMAC_OS_CTR,124.500
GMMM_E_CTR,125.100
GMAC_CTR,131.500
GMMI_APP,119.800
GMMN_DEL,121.700
GMMM_NE_CTR,132.325
GMFF_TWR,118.800
GGG_GND,121.600
GOGS_TWR,118.900
GGG-ZFW_DEL,187.000
GMML_APP,127.500
GOBD_TWR,118.800
GJT_TWR,118.100
GOBD_U_APP,128.500
GJT_GND,121.700
GMTA_TWR,118.700
GOBD_DEL,122.100
GIG_GND,121.650
GMAT_TWR,129.700
GOBD_ATIS,126.200
GMTT_TWR,119.500
GNV_TWR,119.550
GLRB_GND,121.900
GEML_GND,121.775
GMMN_RMP,121.000
GGG_W_APP,12.875
GMMI_TWR,118.250
GMAC_W_CTR,128.850
GFK_DEL,135.725
GMMN_F_APP,121.300
GKY_GND,121.875
GMMX_GND,125.475
GMMB_TWR,118.200
GMAC_ON_CTR,136.000
GKY_TWR,128.625
GLS_GND,118.625
GMFO_APP,136.600
GMAC_O_CTR,124.550
GMMN_T_TWR,118.500
GFLL_APP,119.100
GMMN_APP,119.900
GMMM_MIL_CTR,122.553
GON_GND-,121.650
GGG_TWR,119.200
GMMM_S_CTR,126.700
GMMX_DEP,130.525
GMMN_GND,130.600
GNV_GND,121.700
GMMN_CTR,121.300
GMMM_W_CTR,132.500
GLH_GND,121.800
GIG_TWR,118.500
GGOV_TWR,124.300
GLS_TWR,120.575
GMFF_APP,121.400
GMMM_ALL_CTR,126.500
GFK_GND,124.575
GLRB_APP,124.500
GJT_APP,119.700
GMAC_WN_CTR,128.800
GFK_W_TWR,118.400
GMAD_GND,130.375
GGG_APP,127.325
GGG_E_APP,127.325
GMAC_WS_CTR,127.000
GMAD_TWR,119.500
GOBD_APP,120.500
GMMM_N_CTR,125.500
GMMX_APP,127.400
GOBD_GND,121.800
GMMN_TWR,118.500
GEML_TWR,119.525
GMMX_DEL,127.775
GMML_TWR,131.100
GMAD_APP,120.900
GMMN_P_GND,121.000
GFLL_TWR,118.100
GMME_APP,118.900
GEU_GND,118.000
GEML_A_TWR,119.525
GMAG_TWR,122.500
GLH_TWR,119.000
GMTT_APP,121.200
GEU_TWR,121.000
GGOV_APP,123.900
GMMH_APP,119.500
GMMH_TWR,118.100
GPI_TWR,124.550
GTB_TWR-,118.750
GOOY_GND,121.900
GSB_GND,138.100
GVAC_ATIS,127.600
GSB_TWR,126.250
GSO_S_APP,126.600
GQNO_TWR,118.400
GSP_W_APP,118.800
GTU_GND,119.125
GSN_TWR,125.700
GRB_X_APP,120.200
GSP_GND,121.900
GRB_G_APP,119.400
GPH_DEL,118.200
GON_TWR-,125.600
GSO_F_APP,125.600
GTB_APP-,124.875
GULF_W_FSS,133.500
GSB_APP,119.700
GUCY_APP,119.700
GUM_E_APP,119.800
GUM_S_CTR,128.450
GVBA_ATIS,127.000
GSO_E_APP,120.900
GTF_TWR,118.700
GPM_GND,121.150
GTB_F_APP-,128.250
GTB_D_APP-,124.875
GSO_TWR,119.100
GRB_S_APP,126.300
GUM_R6_CTR,120.500
GUS_TWR,133.700
GSB_DEL,128.025
GSO_W_APP,124.350
GRF_TWR,119.325
GUS_DEL,123.700
GOOY_TWR,118.100
GTF_APP,128.600
GUM_GND,121.900
GPT_W_APP,127.500
GRI_GND,121.900
GUR_TWR,126.200
GRI_TWR,118.200
GSO_GND,121.900
GQQQ_CTR,124.200
GQPP_TWR,120.800
GUM_R5_CTR,118.900
GRK_GND,121.800
GRB_DEL,121.750
GUOK_TWR,119.700
GUM_W_APP,118.300
GSP_S_APP,120.600
GUM_RMP,121.600
GRB_TWR,118.700
GPT_E_APP,124.600
GTU_TWR,120.225
GUM_APP,119.800
GPT_APP,127.500
GSP_TWR,120.100
GTF_GND,121.700
GRB_GND,121.900
GRR_GND,121.800
GTI_OPS,135.575
GPT_F_APP,126.750
GUM_TWR,118.100
GSP_E_APP,119.400
GRK_TWR,120.750
GUS_GND,128.425
GPI_GND,121.600
GRK_E_APP,134.350
GRK-ZFW_DEL,188.000
GRF_GND,121.900
GUS_W_APP,123.850
GUS_E_APP,121.050
GPT_GND,120.400
GULF_E_FSS,133.600
GRR_TWR,135.650
GSN_GND,121.800
GUCY_TWR,118.700
GRK_APP,120.070
GVAC_0_GND,122.650
GUM_R1_CTR,118.700
GPT_TWR,123.700
GPM_TWR,128.550
GSO_DEL,121.750
GOOO_CTR,129.500
GVAC_TWR,119.700
GRK_WUHF_APP,323.150
GRR_DEL,119.300
GOSS_TWR,118.700
GTB_GND-,121.900
GULF_FSS,133.650
GVSC_APP,126.400
HCMM_TWR,118.100
GVSC_CTR,127.100
GVSC_DEL,122.100
HFD_GND-,121.600
HESH_TWR,118.900
GYY_TWR,125.600
HDC_GND,119.850
HECC_3X_CTR,123.050
HDAM_ATIS,126.400
HBBA_APP,119.700
HECA_2_APP,125.300
GYR_TWR,120.100
HESN_GND,121.900
HDAM_TWR,122.100
GVSV_ATIS,127.500
GVT-ZFW_DEL,203.000
HECA_2_GND,120.400
HDC_TWR,120.575
HB_TWR,118.100
GVT_TWR,118.650
HECA_APP,119.050
HCSM_1_CTR,132.500
HAAA_2_CTR,125.200
HECA_ATIS,122.600
GVSF_I_TWR,118.600
HELX_TWR,119.900
HECC_A_CTR,134.400
GVMA_I_TWR,118.500
HAAB_APP,119.700
HESN_TWR,118.300
HECC_2_CTR,124.700
HECC_46_CTR,129.450
HESH_APP,121.100
HCSM_I_CTR,3.467
HECA_1_APP,119.050
GVSN_I_TWR,118.700
HDAM_APP,121.100
HFF_GND,128.350
HEGN_APP,123.400
GVNP_TWR,118.200
GVNP_ATIS,127.700
HEGN_TWR,119.600
HEF_TWR,133.100
GVT_GND,121.700
HB_APP,125.550
HECC_4X_CTR,129.700
GYI_GND,124.125
HEBA_APP,122.300
GYI_TWR,120.575
HECA_TWR,118.100
GYI-ZFW_DEL,204.000
HECC_6X_CTR,124.575
HECC_6_CTR,129.400
HEF_GND,121.800
HECC_1_CTR,127.700
HFD_TWR-,119.600
HELX_GND,121.900
HEGN_DEL,118.225
HEPS_TWR,120.700
HB_GND,121.700
GVSV_TWR,118.400
HECC_2X_CTR,126.725
HECC_C_CTR,125.175
HEGN_1_DEL,118.225
HEGN_2_DEL,118.225
HECC_CTR,127.700
HELX_ATIS,122.650
HAAB_GND,121.900
HCMM_APP,119.700
HAAB_TWR,118.100
HCSM_2_CTR,132.700
HBBA_TWR,118.100
GYY_GND,121.900
HEBA_GND,121.900
HESH_DEL,120.100
HESH_GND,121.900
GWO_TWR,118.350
HECC_3_CTR,126.600
HAAB_DEL,123.700
GVSC_U_APP,128.300
GYR_GND,121.700
HAAA_1_CTR,125.100
HEBA_TWR,119.100
HEGN_ATIS,120.450
HECC_1X_CTR,128.725
HECC_5X_CTR,134.500
HECA_DEL,120.100
HDAM_GND,118.100
HECA_1_GND,121.900
HECC_4_CTR,132.200
HEGN_GND,121.900
GVBA_TWR,118.900
HESN_APP,120.300
GWO_GND,125.550
HAAB_ATIS,128.500
HEF_DEL,120.200
HECC_5_CTR,130.900
HELX_APP,124.300
HCF_APP,120.900
HNL_EH_CTR,127.000
HNL_WL_CTR,126.500
HKNL_APP,124.300
HMN_DEP,128.100
HFF_TWR,121.000
HKRE_TWR,124.100
HKMO_TWR,118.600
HKG_D_CTR,122.950
HOB_GND,121.900
HOP_APP,118.100
HNL_02_CTR,126.500
HMN_GND,127.050
HKJK_APP,122.300
HNL_S_TWR,123.900
HKG_S_CTR,132.150
HNL_EL_CTR,124.300
HJO_DEL,123.900
HIK_R_GND,133.600
HKG_C_CTR,128.750
HIO_TWR,119.300
HNL_L_APP,124.800
HJJJ_1_CTR,123.900
HNL_DEL,121.400
HOP_N_APP,118.100
HKEL_APP,119.400
HNL_R_GND,121.800
HKG_V_CTR,125.325
HNL_04_CTR,119.300
HKLK_TWR,118.900
HLN_APP,119.500
HLN_TWR,118.300
HNL_S_CTR,126.500
HKML_TWR,120.400
HOM_F_TWR,1236.000
HNL_SL_CTR,126.000
HMN_DEL,126.700
HIF_TWR,127.150
HKNW_TWR,118.100
HNL_V_APP,119.100
HKKI_TWR,118.800
HKG_E_CTR,118.925
HNL_CTR,126.500
HKMO_ATIS,126.300
HNL_SH_CTR,124.100
HHI_GND,121.850
HND_TWR,125.100
HLG_TWR,118.100
HKMO_APP,122.700
HKWJ_TWR,118.300
HNL_GND,121.900
HKG_K_CTR,121.300
HNL_N_TWR,118.100
HKML_GND,121.600
HMN_APP,120.600
HNL_W_APP,118.300
HGR_TWR,120.300
HKLK_GND,125.900
HOP_GND,121.800
HNL_06_CTR,119.900
HGR_GND,120.800
HMN_R_APP,125.700
HM_TWR,118.700
HIO_GND,121.700
HKJK_GND,121.600
HKNA_S_CTR,125.300
HKJK_ATIS,126.200
HKEM_TWR,118.200
HKEL_TWR,118.400
HKG_Z_CTR,133.700
HNL_05_CTR,126.000
HMN_C_APP,126.900
HKKI_GND,121.600
HOB_TWR,120.650
HHAS_TWR,118.100
HJJJ_GND,123.900
HHR_TWR,121.100
HMN_TWR,119.300
HJJJ_TWR,118.400
HND_GND,127.800
HHI_TWR,126.300
HHR_GND,125.100
HOB-ZFW_DEL,205.000
HHAS_APP,120.700
HKG_W_CTR,127.100
HKG_U_CTR,135.325
HNL_E_APP,124.800
HLG_GND,121.750
HKNW_GND,121.900
HNL_WH_CTR,127.800
HNL_H_APP,118.300
HHAA_1_CTR,129.500
HKJK_DEL,119.450
HLLL_CTR,120.900
HKWJ_GND,121.600
HLN_GND,121.900
HNL_07_CTR,126.600
HNL_03_CTR,124.100
HKJK_TWR,118.700
HKNA_CTR,121.300
HKMO_GND,121.600
HSA_TWR,127.150
HRYR_TWR,118.300
HOU_82_CTR,123.725
HSV_E_APP,125.600
HRL_TWR,119.300
HSSK_APP,124.700
HOU_28_CTR,127.850
HST_TWR,133.450
HSKA_TWR,118.200
HOU_97_CTR,132.400
HOU_49_CTR,125.175
HQZ_GND,118.850
HOU_26_CTR,128.175
HOU_92_CTR,132.600
HOP_TWR,120.900
HOP_S_APP,134.350
HSSG_TWR,128.600
HSSS_2_CTR,127.300
HRYR_APP,124.300
HPN_TWR,118.575
HOU_42_CTR,132.700
HOU_23_CTR,132.950
HSDN_TWR,118.200
HPN_GND,121.825
HSSK_ATIS,118.100
HPN_DEL,127.250
HRYR_ATIS,128.700
HQZ_TWR,120.300
HOU_65_CTR,119.725
HSOB_ATIS,120.500
HRT_TWR,126.500
HOU_96_CTR,127.725
HOU_40_CTR,120.975
HOU_85_CTR,134.950
HSSS_1_CTR,127.500
HOU_76_CTR,125.625
HOU_83_CTR,128.075
HOU_70_CTR,134.925
HSV_APP,125.600
HOU_72_CTR,135.775
HOU_37_CTR,126.875
HOU_74_CTR,128.650
HSMN_TWR,118.400
HOU_LINK,134.425
HSFS_TWR,118.400
HOU_79_CTR,132.650
HOU_38_CTR,126.950
HSSK_TWR,119.200
HRL_GND,121.700
HSPN_APP,128.100
HSMN_APP,118.400
HSA_GND,121.725
HOU_43_CTR,133.800
HSOB_TWR,118.500
HOU_93_CTR,127.800
HOU_87_CTR,128.600
HOU_63_CTR,125.775
HOU_88_CTR,127.025
HOU_36_CTR,124.700
HSV_DEL,120.350
HOU_59_CTR,133.750
HSSG_APP,128.600
HOU_TWR,118.700
HOU_46_CTR,132.775
HOU_58_CTR,128.150
HRZA_TWR,120.700
HSDN_ATIS,119.250
HRT_GND,123.975
HOU_98_CTR,125.750
HOU_56_CTR,134.600
HOU_68_CTR,123.825
HOU_811_CTR,134.425
HSAT_I_TWR,118.500
HOU_53_CTR,120.350
HSNN_APP,118.200
HOU_25_CTR,127.650
HOU_27_CTR,126.800
HOU_78_CTR,126.425
HOU_GND,121.900
HST_GND,121.750
HOU_50_CTR,134.200
HOU_95_CTR,123.600
HOU_24_CTR,132.175
HSFS_ATIS,118.750
HOU_34_CTR,126.350
HOU_81_CTR,134.425
HSNN_TWR,118.200
HOU_812_CTR,134.425
HSPN_ATIS,128.500
HOU_80_CTR,132.150
HOU_30_CTR,134.900
HRYG_TWR,121.800
HOU_DEL,125.450
HOU_813_CTR,134.425
HSSS_1X_CTR,125.400
HSFS_APP,118.400
HOU_84_CTR,135.425
HSPN_TWR,128.100
I90_X_APP,119.175
HTDA_APP,119.600
IAD_DEP,125.050
IAD_S_APP,134.200
IAD_A_DEP,125.050
I90_Z_APP,124.225
HTDA_TWR,118.300
HTSPR_1_APP,131.400
I90_P_APP,123.800
I90_FN_APP,119.100
HUT_GND,121.900
I90_G_APP,119.625
I90_H_APP,133.050
HUF_GC_GND,121.600
I90_L_DEP,127.125
HTDA_GND,121.800
HYA_GND-,118.450
I90_T_APP,127.475
IAD_R_APP,135.775
HUEN_ATIS,120.200
HTS_SR_APP,119.750
IAD_B_APP,128.525
HUF_LC_TWR,134.725
IAD_N_APP,120.450
I90_E_DEP,133.600
I90_N_APP,124.350
I90_B_APP,134.450
HUM_GND,123.875
HTSPR_2_APP,134.500
HWD_TWR,120.200
HUF_AR_APP,125.450
HSV_GND,121.900
HTZA_APP,121.200
HWD_DEL,128.050
IAD_DEL,135.700
IAD_AB_RMP,119.125
IAD_TWR,134.425
HUEC_CTR,128.500
HWO_GND,120.450
HUSO_TWR,118.300
I90_APP,120.050
HVN_TWR,124.800
HTMW_APP,132.100
IAB_GND,118.000
IAB_TWR,127.250
IAD_U_APP,135.775
HTKJ_ATIS,126.600
IAD_E_GND,121.900
HYA_DEL-,125.150
IAD_CD_RMP,129.550
I90_J_APP,121.300
HVN_GND,121.700
HTMW_TWR,119.800
IAD_EF_RMP,130.550
HTKJ_APP,120.100
HTS_NR_APP,128.400
HTDO_APP,119.200
HTDC_CTR,123.300
HTSPR_2_CTR,134.500
HWD_GND,121.400
HTS_LC_TWR,118.500
HYI_GND,120.125
HTS_CD_DEL,118.050
IAD_V_APP,133.000
IAD_O_APP,120.825
I90_U_APP,134.300
I90_FS_APP,134.000
HWO_TWR,132.100
HXD_TWR,118.975
IAD_W_GND,121.625
IAD_G_APP,127.325
I90_W_DEP,126.675
HYA_TWR-,119.500
HSV_W_APP,118.050
I90_D_APP,120.050
HTKJ_TWR,119.900
I90_R_APP,119.700
IAD_N_GND,123.775
HTS_GC_GND,121.900
HUSO_APP,121.100
HUT_TWR,118.500
IAD_N_TWR,134.425
HUEN_APP,126.600
IAD_M_APP,126.100
HTDA_ATIS,119.000
I90_M_DEP,132.250
HUEN_TWR,118.100
HUF_ST2_APP,128.025
HXD_GND,121.100
HUM_TWR,125.300
HUEN_GND,121.900
IAD_E_TWR,120.100
HSV_F_APP,118.750
HSV_TWR,127.600
HTSPR_1_CTR,131.400
IAD_GND,121.625
HYI_TWR,126.825
HUF_ST1_APP,119.800
IAD_T_DEP,126.650
I90_FC_APP,120.650
ICT_H_APP,125.500
IND_LCE_TWR,120.900
ISP_B1_APP,125.975
ISP_DEL,121.850
IAH_C_TWR,125.350
IST_SEN_APP,133.075
ILN_GC_GND,121.600
IDA_TWR,118.500
ISM_GND,121.700
ISP_Z_APP,124.075
IAH_S_TWR,135.150
IST_SED_APP,132.325
IAH_RE_GND,131.275
INS_TWR,118.300
IPT_GND,121.975
ILM_W_APP,118.250
IJX_DEL,118.450
IST_E_APP,127.100
ILN_CD_DEL,128.850
IND_STN_APP,124.650
IAD_W_TWR,120.250
IST_SWS_APP,119.350
IAH_N_TWR,120.725
ILM_E_APP,135.750
ILG_GND,121.700
ICT_W_APP,126.700
ISP_O_APP,128.625
IDA_GND,121.700
IND_CD_DEL,128.750
IAG_TWR,118.500
ISP_Z1_APP,124.075
IAG_DEL,119.250
IAH_GM_GND,119.950
ISP_N_APP,120.050
IND_FNI_APP,120.525
IST_SWN_APP,121.250
IST_SAD_DEP,131.125
ISP_B_APP,125.975
ISP_H1_APP,134.550
IST_APP,133.225
ISP_R1_APP,133.100
ICT_E_APP,134.850
IND_FRB_APP,121.100
ICT_TWR,118.200
ISP_R_APP,133.100
ICT_S_APP,134.800
ILM_TWR,119.900
IFP_GND,118.250
IAH_GND,121.700
ISB_CTR,120.750
IST_SEF_APP,130.300
IST_SEC_APP,120.450
ISM_TWR,124.450
ILN_LC_TWR,119.475
IAH_DEL,128.100
IFP_TWR,123.900
IAH_RW_GND,121.625
ISP_I_APP,118.950
ICT_DEL,125.700
ISP_H_APP,134.550
ISO_GND,121.900
IND_DRW_APP,119.050
IAH_RN_GND,130.825
IND_LCW_TWR,127.825
ISP_I1_APP,118.950
IND_GC_GND,121.900
ICT_APP,126.700
ICT_F_APP,127.670
IST_SES_APP,132.950
ICT_GND,121.900
ISP_N1_APP,120.050
ISP_O1_APP,128.625
IAH_E_GND,118.575
IND_STS_APP,127.150
ISLAND_CTR,131.500
IST_SAG_APP,126.425
IST_SEU_APP,122.475
ISP_GND,135.300
ILG_TWR,126.000
IAG_GND,125.400
IAH_W_GND,121.700
IAD_Z_APP,126.825
IAH_W_TWR,127.300
IPT_TWR,119.100
ILM_APP,135.750
IAH_TWR,125.350
ISP_TWR,119.300
IST_SWF_APP,132.475
ILG_DEL,119.950
ILM_GND,121.900
ILI_F_TWR,1236.000
ISO_TWR,120.600
IAD_X_APP,125.800
IND_DRE_APP,124.950
ISP_APP,134.550
ISP_1_APP,134.550
IND_FRD_APP,128.175
IST_SWD_APP,120.125
IND_FNF_APP,123.950
JFK_R5_GND,131.025
JEF_GND,121.700
JFK_2C_GND,121.900
ITO_APP,119.700
JFK_K_APP,125.700
JAX_C_CTR,133.300
JAX_N_APP,127.000
JAN_TWR,120.900
JAX_A_APP,121.300
JAX_15_CTR,133.325
JAX_52_CTR,135.050
JFK_A1_APP,132.400
JAN_W_APP,125.250
JAX_77_CTR,125.375
JAX_75_CTR,127.475
JAX_35_CTR,134.850
JAX_29_CTR,127.575
JFK_R7_GND,129.150
JAX_53_CTR,126.750
JFK_4W_GND,131.850
JAX_74_CTR,134.375
JAX_D_APP,128.675
JAX_34_CTR,128.075
JAX_V_APP,118.600
JAX_73_CTR,132.925
JAX_10_CTR,120.200
JFK_G1_APP,128.125
JFK_DEP,135.900
ITO_1_APP,120.250
JAX_47_CTR,124.075
JAX_72_CTR,124.700
JEF_TWR,125.600
JAX_E_APP,132.775
JAX_28_CTR,127.800
JFK_GND,121.900
JAX_58_CTR,126.350
JAX_DEL,119.500
JAX_50_CTR,135.975
JFK_27_TWR,125.250
IXD_TWR,133.000
IWA_DEL,135.050
JAX_J_APP,119.850
JAX_30_CTR,135.925
IST_W_APP,120.500
ITH_TWR,119.600
JAX_66_CTR,127.875
JFK_2E_GND,121.650
JAX_11_CTR,124.475
ITH_GND,121.800
JFK_1_APP,125.700
JAC_TWR,118.075
JAX_GND,121.900
JFK_A_APP,132.400
JAN_GND,121.700
